SG_UF_PROVA;NU_NOTA_MT
BA;
SC;491.6
MG;388.3
SP;408.3
PI;850.5
BA;
PA;474.2
AM;
RJ;439.0
GO;444.0
BA;
RJ;
MG;617.7
RJ;645.3
PE;701.9
BA;426.0
PA;406.5
RS;647.4
CE;
PA;
PB;724.4
CE;
CE;476.9
PE;594.7
GO;
PA;465.8
BA;433.0
PR;565.5
AC;411.0
AM;459.5
RN;455.0
SP;476.5
MG;442.8
RJ;566.8
RS;584.3
RJ;436.5
PA;450.1
MG;
MG;
RJ;
CE;444.6
BA;376.8
SP;637.9
SP;391.0
SC;598.5
SP;603.2
MG;559.3
MG;398.8
PE;702.9
PI;359.3
RN;431.1
CE;778.7
PB;
GO;582.1
PA;480.1
PI;369.7
SP;
BA;496.9
DF;482.2
RJ;502.6
AP;498.7
MA;570.3
SP;729.8
BA;512.0
AM;391.6
BA;443.8
AM;560.3
PA;523.8
RJ;479.5
PI;
PR;518.0
TO;
RJ;467.4
SP;
SC;493.5
SP;363.4
MA;478.7
PE;504.1
PI;386.2
MS;
PA;
PR;583.3
PR;415.5
PE;713.4
RS;
BA;
CE;698.6
AM;547.1
PR;524.1
GO;648.4
BA;427.4
GO;677.0
AL;482.2
PR;535.1
MG;382.3
ES;518.9
SP;566.9
PB;
SE;483.4
PI;768.0
PA;370.9
RJ;
PE;401.8
CE;432.2
CE;589.3
MS;460.1
MG;
SP;381.8
SC;446.6
RO;
AC;
SC;505.2
PA;430.0
AL;367.7
AM;569.6
MG;370.1
PA;372.9
SP;507.2
SP;568.0
PA;463.5
PB;600.7
SP;634.1
AM;
MS;740.0
RJ;742.6
SP;620.8
ES;720.4
RN;500.2
DF;502.8
BA;
MA;513.9
SP;569.6
DF;434.4
PA;586.2
BA;498.2
PA;
SP;
CE;
PA;576.9
RN;395.0
BA;461.7
SP;590.6
RN;387.8
MA;379.5
AL;394.1
RJ;
AL;600.0
PE;
PE;
BA;396.8
CE;404.6
AC;455.5
AP;488.2
BA;619.9
AM;
BA;635.0
PR;
GO;385.7
BA;532.4
RS;473.4
AM;
PA;366.1
BA;507.3
PA;550.5
AM;495.9
BA;455.9
SP;
DF;362.6
SP;619.0
AM;487.7
BA;468.0
RO;500.0
MS;
RJ;
RN;
AM;616.8
PE;392.4
MA;
RJ;
CE;462.5
RJ;
PR;
SP;
PE;564.9
PE;
BA;524.4
PA;446.8
AM;
MG;689.4
MG;
PB;438.5
BA;389.5
PB;392.5
RJ;
MS;
MT;
SP;
BA;
PA;
AL;615.4
CE;680.3
CE;487.9
AP;
MT;370.0
SP;554.2
MT;647.3
RJ;491.1
SP;617.9
PA;545.9
PR;650.4
PI;
PA;572.1
PA;
SC;627.1
BA;
SC;419.5
MG;
CE;547.2
PB;627.0
PR;
SC;439.0
MG;369.2
SC;
RJ;510.4
AC;
SP;
MT;570.6
MG;
RO;523.9
BA;
SP;580.1
PE;516.9
AC;
RS;515.0
MS;484.5
SP;625.5
CE;540.2
PE;498.7
SP;
CE;444.5
CE;
GO;433.0
SP;548.7
GO;423.0
AM;466.5
MG;
AP;540.7
PE;628.6
PA;432.9
BA;
PR;408.7
MA;596.0
PE;
PI;
PA;644.8
PA;388.1
PA;467.7
SP;479.2
PR;623.4
MG;568.1
PA;815.1
PA;531.0
RJ;
ES;447.0
SE;411.5
PA;390.6
BA;
RS;650.4
RJ;
PA;
BA;525.4
BA;
PE;486.0
PA;
RJ;556.6
DF;617.3
SP;527.9
RJ;
SP;
PA;468.2
PI;353.8
BA;664.2
MG;644.2
PI;507.6
AC;
PA;
MG;510.4
RJ;404.7
PE;489.5
BA;
RJ;
BA;472.1
RN;
SP;484.5
CE;
RJ;600.9
PR;525.4
ES;606.9
RN;
SP;444.6
SP;
RN;647.9
AP;626.6
MG;488.9
DF;551.0
PE;
RS;
AL;576.7
PA;
AM;381.6
AP;587.6
RJ;396.8
PA;487.1
RN;
SC;
PB;424.5
RS;814.7
RJ;452.2
PE;
PE;488.3
PB;628.5
SC;464.5
RJ;
BA;
PB;595.1
RJ;
PE;456.6
PR;417.9
MG;436.2
AM;551.3
ES;530.8
SP;439.5
RJ;
BA;705.0
SP;566.4
MS;500.7
BA;490.9
MG;545.1
RN;570.4
RN;443.1
PR;462.5
SP;486.6
AM;
CE;644.4
PA;
RS;374.5
MA;496.2
RJ;905.1
SP;543.8
SP;
PE;
PA;
MG;450.3
SP;398.1
RS;
PE;435.3
AL;571.7
RJ;493.9
RJ;
RJ;586.1
CE;630.7
PI;
AL;718.5
SP;629.0
PA;354.8
RJ;424.0
PE;588.5
BA;
SP;402.6
GO;664.8
AM;
PA;
GO;
MT;429.5
PA;387.6
RS;450.7
PA;515.6
SP;
BA;
MG;394.9
RS;
PE;
RS;
RJ;
MG;383.5
RJ;424.7
PA;451.6
AM;
PA;382.1
AC;428.0
BA;692.4
AL;510.7
PA;541.8
CE;
PB;600.1
MT;612.7
PE;
PA;418.4
RJ;513.2
GO;628.2
RS;
PE;406.7
TO;
GO;449.1
SE;588.1
RJ;
AM;
PI;
AP;509.1
SP;505.2
RJ;
RS;526.0
MS;497.2
PA;405.7
SP;678.4
PR;611.0
AC;655.8
CE;353.4
RS;389.8
PI;457.5
PA;361.5
DF;379.3
PA;
GO;593.9
AL;475.4
GO;394.6
RN;455.0
MG;
GO;429.7
MG;494.9
GO;
GO;610.0
MT;494.5
PI;644.5
RS;
SP;
AM;428.1
MS;
RO;582.5
PE;
RJ;574.5
SC;405.5
SP;
SP;437.9
SP;
MT;
SP;470.2
RO;485.3
PI;489.2
BA;
RJ;
PE;
PB;414.8
SP;365.2
CE;596.8
RS;701.3
PE;499.5
AC;451.5
PB;656.1
MA;419.0
SP;
SC;581.9
PA;482.1
MT;703.0
AM;
PA;
RO;430.3
CE;664.8
SP;554.4
AM;
MG;700.4
SP;423.7
RJ;
SP;410.3
RN;390.2
PR;573.4
GO;
PA;582.7
AM;381.5
SP;419.7
MT;475.4
PE;465.8
PE;593.0
RN;
RS;
BA;414.1
RJ;
MT;469.8
PA;418.7
AP;
MA;
BA;423.3
AM;540.5
ES;538.7
RS;652.3
RS;451.8
AL;
PA;
RS;388.4
AP;617.9
SP;458.0
MG;562.3
RJ;577.3
PE;392.4
RS;433.0
AM;486.1
BA;
RN;424.0
SP;688.0
RS;
RJ;468.8
DF;683.3
SP;452.0
BA;427.4
PE;387.1
RS;760.9
CE;688.2
BA;
RN;520.0
AM;
PA;
AL;
AM;
PB;407.2
CE;416.5
AM;
AP;429.3
RN;
PB;
MT;359.2
MS;529.5
GO;
AC;
RJ;463.1
RN;614.9
RJ;
PA;
MT;375.2
PE;521.6
ES;486.6
RN;
ES;
SP;553.7
CE;416.1
AP;506.1
RJ;538.4
PR;612.9
RJ;
CE;572.0
MG;515.8
TO;417.7
RJ;508.1
PA;
RJ;533.3
PA;551.9
AL;
RJ;409.4
SP;492.5
SC;
PA;
RN;378.4
RJ;
ES;598.3
SE;418.5
RJ;492.9
RS;641.4
RN;446.6
CE;411.0
MG;
PA;
AM;
SP;502.6
SP;412.0
RJ;749.9
BA;
ES;
PA;
AL;
CE;468.8
MG;575.1
GO;469.1
RJ;572.1
RN;632.8
BA;423.1
SP;
MG;405.7
SP;
AL;587.7
BA;
SP;441.8
MG;
AL;419.2
PB;442.8
CE;612.6
MG;625.6
MA;437.1
ES;495.9
PR;453.7
PA;384.9
SP;669.6
SC;
PR;488.5
RS;399.2
RN;553.0
PA;650.2
MT;596.5
GO;587.2
MS;710.4
PA;625.4
SC;
MT;478.3
AC;
BA;553.4
PR;467.7
GO;418.6
RJ;
MS;684.5
MG;
PA;382.2
AL;567.0
RJ;395.3
RJ;649.9
PE;
BA;
BA;461.9
BA;458.7
CE;
PR;
PB;369.7
GO;525.3
PE;619.9
PR;
SP;574.8
SP;
PR;
RS;382.3
PB;399.7
ES;
BA;
MA;396.0
CE;
RJ;620.8
RS;569.7
PI;459.3
PA;711.5
PA;
PE;
BA;532.7
MG;625.9
SP;673.2
BA;554.8
PA;
BA;420.3
MA;504.8
PB;
MG;
RJ;606.5
RN;488.1
CE;674.0
GO;392.4
RS;
RJ;565.4
PA;
BA;415.0
PR;
SC;418.4
PA;
MA;413.9
PI;464.9
AM;
RJ;350.3
RN;533.8
AM;500.7
BA;468.0
SP;
MG;531.7
PA;
BA;377.3
RJ;386.3
MA;
RN;451.2
BA;
DF;353.8
CE;497.6
PA;349.6
AM;
SP;661.2
MA;
PE;427.2
RN;382.0
MT;645.0
RS;435.7
CE;
PA;506.0
AC;434.6
AL;
RS;
PE;
PI;441.2
PB;372.1
AP;546.1
PB;378.2
RS;641.9
BA;474.5
SC;555.0
AP;499.1
PR;520.4
PA;440.1
AC;426.2
AC;436.2
RJ;482.3
MS;454.1
RJ;677.4
AP;367.3
GO;
PI;
PE;801.3
SP;635.4
PA;
CE;593.9
BA;423.3
PA;
RS;
RN;444.5
RN;486.0
SE;763.9
RS;
SP;572.6
RJ;594.2
RS;479.2
RS;
MS;589.0
PR;
PE;446.3
PA;
RR;655.9
SE;637.2
SP;
PI;
RJ;
RN;653.1
CE;618.9
GO;514.9
CE;
AM;
SP;572.0
SP;537.2
MG;
MA;464.2
AM;489.0
MG;551.7
SP;808.6
MT;547.6
AM;443.9
RJ;645.2
MS;564.6
PA;
SP;
RJ;
RJ;551.9
RJ;564.1
PE;596.7
RJ;495.7
RS;516.9
BA;409.4
RS;540.8
PA;530.6
PA;
RJ;423.7
PA;397.3
PA;594.1
AM;
RJ;515.2
PA;
PA;539.9
RO;436.4
CE;520.9
RJ;598.7
PA;
BA;423.3
PI;778.0
PB;
PB;505.2
RS;583.4
MA;
SE;
CE;486.7
RJ;402.3
SP;
BA;367.1
RN;
SP;
MG;
AM;528.1
GO;674.5
BA;362.1
AL;
SP;538.6
MG;785.7
SP;
SP;
SP;
RJ;
RS;495.7
SP;
PI;
SC;
AL;356.6
RS;557.8
RS;
PI;363.9
SC;
PE;629.0
PA;754.2
GO;
SP;645.1
ES;
GO;448.0
RS;
AC;395.7
SP;555.1
SP;453.2
CE;
BA;
MG;
RJ;599.9
PE;576.0
RS;463.0
SC;
RJ;629.8
BA;406.8
ES;
PA;349.2
RJ;
RJ;495.0
SP;364.0
MS;
RS;
RS;539.4
PR;
BA;446.6
RJ;366.8
PA;396.1
PE;
SP;583.4
PE;
RJ;
PA;419.4
PB;
GO;492.3
AM;
PA;398.6
PR;464.9
PA;770.8
AC;446.1
CE;
RN;
RJ;
PE;424.9
AP;
RJ;621.5
RJ;655.4
SP;420.6
RS;644.1
TO;534.5
AM;413.4
DF;447.0
SP;387.8
MA;
SE;411.8
AP;472.8
PE;555.8
SP;651.4
SP;
RN;
GO;
PE;653.6
SP;
AP;422.8
SC;392.1
MA;391.9
PI;
SE;385.5
MT;
BA;
BA;
SE;
SP;
BA;
AC;
RJ;454.9
RS;
RN;431.7
RN;525.3
SC;
SP;651.6
PB;
PA;641.6
AM;544.3
BA;394.9
CE;
TO;399.7
DF;470.9
PR;563.4
PB;
CE;577.9
RS;711.1
RJ;372.7
PR;506.7
RS;
SC;478.9
PA;547.1
RJ;
MT;374.8
AL;463.4
AL;660.6
BA;
MA;472.2
AM;382.7
AM;495.9
BA;385.5
MA;
MG;519.4
BA;383.8
MS;
PA;
SP;581.1
RN;664.3
RR;566.0
RN;615.7
RJ;548.4
BA;352.3
PA;
PA;
MT;574.5
DF;
PR;465.4
BA;
PE;593.6
SC;467.3
RO;638.1
PA;503.9
SC;485.4
RJ;
MG;
MT;393.9
SP;598.0
RJ;
AM;
SP;
GO;
SP;524.9
SP;
MG;
RJ;
PA;692.9
AC;
SP;542.2
AM;
PA;415.8
PA;371.7
SP;547.4
BA;546.7
MG;
RS;537.1
SP;416.2
RJ;
SP;631.7
CE;468.6
RJ;614.6
SP;
BA;
CE;464.8
PA;650.3
AM;406.8
MG;555.2
SP;411.0
PE;
BA;
RS;445.4
GO;
PA;487.8
PA;
RJ;693.4
SP;
RJ;
PE;563.4
RJ;505.5
PA;511.0
RJ;584.3
RJ;507.9
PA;432.2
RS;
PR;551.1
BA;
SP;772.1
RJ;696.6
PR;
GO;495.3
PE;
MG;
AP;
PB;356.5
AM;
RJ;503.5
SP;401.5
SP;
MG;457.5
PA;475.3
PA;
PA;
MA;
SE;455.6
MG;596.8
SP;
BA;
SP;436.7
RJ;
RJ;537.0
SP;490.0
PE;
PA;
SP;596.2
TO;443.5
PA;398.2
RS;
MA;546.8
PR;386.2
SE;
CE;583.9
AM;437.0
BA;401.7
PA;552.5
SP;
PA;525.7
PA;
SP;
SE;
SP;
AM;434.9
MG;476.3
PE;598.4
SE;
MG;700.1
AM;
RJ;623.5
RJ;493.6
PA;440.0
RJ;
PA;605.7
PA;454.6
PE;559.0
AM;480.6
PA;624.1
RJ;488.6
PI;
RS;646.8
PA;390.4
RS;
RJ;502.3
BA;457.8
SP;
AP;
AM;
RO;452.3
AM;
BA;435.6
PR;474.6
SP;
RN;458.8
GO;
RS;580.5
RJ;676.3
PI;430.6
PR;443.2
PA;369.4
RJ;503.8
MT;
SE;
MA;504.5
MG;484.5
PE;
BA;439.2
AM;426.1
SP;501.0
MG;539.9
BA;
SP;
PA;
BA;
CE;
MS;451.4
PE;554.2
PI;545.1
BA;
PI;471.2
RN;
SE;649.5
MG;549.7
PA;502.9
MS;
SP;611.7
GO;530.3
SP;400.7
SE;
RS;791.8
SP;514.8
PA;
PA;
MS;432.9
MT;586.5
BA;
SP;668.5
MA;531.1
SP;417.5
BA;592.4
PR;
PE;
PA;417.4
BA;715.3
PE;502.9
PA;542.6
PA;
SP;520.3
BA;407.7
CE;
ES;601.3
RJ;432.7
RJ;
PB;685.3
PE;
PA;
PA;
SP;
RJ;636.3
SP;462.7
RJ;
BA;
CE;597.6
MG;429.5
PB;
RS;456.6
SP;424.5
GO;757.3
PE;457.8
SP;425.8
MS;
RJ;
MT;422.3
PA;440.2
AC;
AL;610.9
PA;501.4
PE;514.6
RS;
CE;473.1
BA;460.0
PA;444.1
MT;
SP;
CE;
RJ;490.3
PR;
RJ;494.1
PA;486.6
PI;594.2
AP;474.7
BA;591.6
AP;367.7
MT;586.7
BA;436.9
AM;461.5
PE;393.5
PI;
BA;
MG;
BA;398.0
SP;609.2
PR;372.5
RJ;
PA;
MT;418.9
PA;429.3
TO;707.4
PA;677.3
RJ;
SP;460.1
BA;
RS;
SP;459.2
SP;
PB;544.0
SC;683.4
PE;752.7
PA;
PI;483.3
RJ;
SP;388.1
PA;
RJ;
PA;
PB;
BA;436.5
AM;481.5
PE;
PA;442.8
RJ;395.2
BA;493.5
MG;548.8
PA;463.0
SP;423.4
RJ;621.5
AM;642.4
RJ;
RJ;478.4
AM;
AM;539.8
SP;612.0
MS;637.3
PA;
AM;427.3
SP;
SC;
PA;
SP;429.9
RS;
SP;534.6
RJ;502.0
PA;541.1
PA;367.6
RJ;402.4
RS;
PA;427.6
SP;
SE;411.3
PE;479.5
PA;621.8
RS;
RO;548.8
PB;
PE;551.7
CE;470.0
RJ;
AL;564.0
PA;461.8
BA;
PR;
PA;
SP;
RJ;
SP;424.4
PE;582.6
PE;
PA;412.1
RS;485.1
RR;
RJ;465.3
BA;
BA;
SP;491.7
RJ;
SP;441.3
CE;
BA;
RJ;
PB;
RN;473.5
SP;587.6
RJ;
MG;
AM;
BA;
PB;470.7
PE;594.9
RJ;623.3
BA;
MG;697.5
PB;604.8
PE;
PE;518.9
AM;
MT;
PE;462.3
GO;
MA;
RO;552.7
PB;
SP;
AM;
PI;
CE;400.6
RJ;
PA;520.4
PR;489.9
MS;
SP;451.3
SP;667.5
SP;597.8
SP;375.5
SP;451.3
PE;418.6
BA;467.2
CE;
RJ;402.7
SP;483.3
BA;497.1
ES;631.3
PB;476.1
AM;
MG;573.1
CE;
PA;431.5
RJ;457.5
MA;
SP;550.8
RS;
PE;424.6
BA;543.6
PB;611.2
PE;401.0
PB;523.6
AM;
GO;
PR;355.4
PA;413.8
PE;401.5
PA;
RO;574.0
RS;877.7
RJ;422.5
CE;519.8
BA;540.4
SE;
PA;
RS;599.2
PA;441.1
BA;626.7
BA;398.0
MG;
SP;584.2
PA;
SP;693.5
GO;400.4
BA;
PR;
SP;488.2
MS;
AM;523.8
RS;597.9
MG;415.9
SP;436.7
AM;427.0
RN;
BA;515.8
MS;370.7
DF;616.8
SP;624.5
GO;515.3
AM;503.9
SP;386.1
DF;438.0
RJ;
AL;568.5
PE;442.5
BA;561.0
RJ;
SC;625.4
PA;552.8
BA;456.9
AM;694.3
RJ;563.7
SP;533.8
CE;
RS;
BA;454.0
CE;565.0
RJ;
BA;
PE;548.1
CE;632.4
AC;556.4
RJ;
BA;506.1
GO;
SE;400.0
MG;
BA;427.2
MG;769.2
PA;356.8
DF;569.9
MA;439.1
SP;440.1
RJ;425.7
MA;
PB;
PA;614.8
SP;424.6
RN;
PB;
SP;
AP;574.7
MA;
RJ;391.8
PR;559.6
PR;
PE;687.4
SP;518.1
PR;
BA;
PI;
SP;
SP;468.7
PA;429.1
RS;370.7
SP;665.1
BA;530.4
RJ;530.4
SE;442.7
PR;
AP;575.2
RJ;
AL;
ES;
BA;631.4
AM;395.0
RJ;459.1
AL;471.2
RJ;532.2
PE;
RJ;497.9
RJ;458.7
GO;395.4
PE;435.8
GO;567.4
BA;457.6
SP;799.1
RN;
PE;404.1
PB;483.0
PE;413.4
RS;359.4
MA;
GO;
RS;
MA;
PA;566.8
DF;
PE;636.5
AM;
SE;533.4
MA;491.2
SE;492.1
PE;388.4
SP;543.5
RJ;
PA;485.7
BA;453.9
SC;611.7
CE;541.4
SP;
RJ;536.3
BA;
AL;441.2
DF;771.9
RJ;610.5
RJ;438.5
MG;402.7
PA;521.4
RJ;
PA;445.4
RJ;503.2
PA;481.8
MG;545.8
SP;422.6
SE;416.1
SE;
PA;468.9
PA;
SP;
RJ;422.3
AL;368.7
SP;
RS;
BA;552.2
AM;414.2
SP;
SP;
PI;561.4
MT;518.5
SP;
PE;
ES;
RJ;411.4
BA;511.3
BA;677.8
SP;
MA;
PA;610.1
MG;543.1
PA;505.1
AM;418.9
MG;
AP;506.2
AP;368.2
MG;505.5
TO;423.1
GO;
MS;637.5
AM;502.9
SE;344.2
BA;359.6
MG;437.6
CE;468.8
RS;
PI;445.8
RS;
SE;623.1
AP;459.7
PA;546.0
SP;618.6
SP;
PA;449.6
SP;379.3
CE;461.6
RJ;595.9
PR;518.2
SP;
MG;463.4
PE;553.4
MS;
PB;406.9
MA;547.6
PB;379.3
SP;480.5
RN;548.7
SP;
RJ;538.8
PI;511.7
SP;464.9
ES;589.8
BA;396.9
MT;436.3
MT;
AL;458.7
MG;741.4
PR;
AM;
PB;413.0
PE;
BA;375.5
AM;404.1
GO;
SP;561.7
BA;
PA;532.9
RS;411.8
AM;471.3
SP;666.8
MA;
PA;486.8
MA;409.1
RN;365.5
PA;
SP;401.3
SP;
SP;
RN;628.6
SP;523.5
RJ;561.7
PA;631.0
SC;
MA;453.0
RJ;405.7
PE;462.9
RS;434.0
PA;388.7
BA;388.6
RJ;
RJ;661.2
SP;601.2
GO;
BA;582.0
MT;483.1
AM;552.7
PI;
SE;484.2
MT;702.1
RJ;353.2
RS;408.7
PE;879.6
BA;
BA;559.2
CE;
RS;
PR;463.3
SP;764.1
CE;467.8
PE;360.3
RJ;482.3
RJ;513.6
RN;502.4
SP;
PR;645.3
SP;453.6
SC;
PE;495.0
PA;
BA;582.2
SP;417.1
BA;561.9
MT;584.8
MG;
SP;645.5
AM;
SP;417.5
SP;
PE;761.7
PA;519.4
BA;462.2
AM;470.1
RJ;594.2
RJ;392.2
PE;554.0
AM;
PE;377.2
SP;491.2
RR;
BA;459.6
MG;
PA;540.0
DF;
CE;620.5
BA;378.1
SP;612.5
SE;
GO;
SP;399.0
TO;
SP;688.9
RJ;
DF;
RJ;393.8
BA;499.4
SP;476.8
AM;
SE;351.6
MT;468.3
RS;418.1
AL;
PA;382.6
SE;409.1
SP;
RJ;496.3
RJ;492.2
CE;547.4
CE;402.9
MS;
AP;398.1
BA;576.3
RR;
PR;475.0
PA;452.5
MG;501.4
SP;482.6
SP;625.2
AM;449.9
ES;515.4
RS;442.7
PA;
AM;
RS;606.0
RJ;
SP;
MG;
PA;
AM;468.2
CE;681.4
BA;405.6
PB;
PA;385.3
RJ;527.2
RJ;
PE;609.3
ES;392.7
RJ;454.8
SP;
MG;406.2
RJ;393.0
RJ;
MG;592.7
MA;
BA;542.9
RJ;
AM;513.7
CE;651.8
RJ;
PR;
DF;595.0
PR;
RS;
SP;420.1
AP;
BA;
GO;436.8
CE;371.2
PE;422.5
AP;423.9
PA;494.7
RJ;482.6
BA;352.5
SP;429.9
CE;429.7
RJ;520.5
RN;
PA;
RJ;
PR;415.0
SP;423.7
PA;549.4
MS;572.8
PR;452.6
CE;551.9
PE;424.0
RS;540.6
RO;518.6
PA;580.0
PA;
SP;480.0
MT;580.0
MS;483.3
RJ;388.3
BA;
AM;514.5
PA;369.3
BA;599.8
SP;523.5
RS;390.4
SP;491.4
RS;
SP;628.3
GO;420.8
SP;
RJ;566.2
PA;581.6
MA;512.5
GO;
PR;454.9
AC;
CE;636.8
PE;488.5
TO;360.7
PR;
ES;458.7
SP;479.9
PA;
SP;693.4
RS;419.3
RR;515.3
AM;
RN;372.5
AL;408.3
RJ;375.1
PA;495.4
AM;
GO;722.2
RJ;563.3
SE;
SP;431.7
PA;
MG;
PI;443.5
AM;580.2
GO;573.9
SP;789.2
BA;514.0
BA;374.3
GO;
PB;502.5
SP;405.0
SP;566.2
RJ;
RN;454.6
PA;619.9
RJ;419.1
PA;543.8
RS;464.0
PE;612.8
BA;617.1
RN;385.6
PR;
CE;493.0
SP;
RJ;610.5
BA;
RS;
RS;
BA;522.2
CE;
SP;
BA;417.4
PR;667.1
SP;
PI;
MT;546.8
CE;498.0
MS;
AL;419.1
SP;367.4
RS;764.3
SP;494.8
RO;429.6
RS;
MG;490.4
ES;463.4
MG;
RS;
SP;523.3
DF;594.0
BA;388.1
AC;
MA;354.0
PE;
AP;451.0
AP;390.0
SE;478.7
RJ;
CE;541.9
MG;483.3
AM;
MG;
AP;447.4
CE;
PA;
MG;413.6
MG;
BA;376.0
AM;562.6
CE;545.1
RJ;906.9
MA;606.7
SP;
RJ;
PA;540.5
RJ;
RN;
MG;781.4
PA;
MS;628.0
PE;404.3
CE;471.9
MG;501.6
GO;
RJ;517.3
CE;391.3
AM;
RN;614.2
PA;
BA;
MS;397.2
PA;424.2
BA;524.8
RN;
CE;390.7
PE;430.0
CE;563.9
MG;527.9
PE;508.9
SP;599.7
SP;
SP;
BA;530.4
PA;357.4
MG;
RS;442.8
SE;567.0
PA;404.8
MG;616.1
PE;646.2
RJ;461.0
PE;598.3
SP;
AL;
RN;
SP;
BA;601.2
RS;
SP;561.5
MG;
PI;641.1
CE;686.7
BA;541.1
RS;
RJ;483.6
PA;428.6
SP;509.3
MG;699.5
MA;421.8
PA;640.0
AL;652.0
PR;390.3
MA;
RO;595.6
RJ;
CE;466.7
PB;526.6
RO;403.7
AL;568.2
MG;
RJ;391.0
GO;598.9
AM;438.7
PI;
BA;352.1
RR;357.2
MG;
RJ;
MT;539.1
RJ;498.8
AM;
RS;
AP;356.8
CE;
AM;
RJ;468.2
PE;573.7
PE;435.2
CE;466.2
RN;696.4
CE;432.6
RJ;424.0
CE;566.1
PA;443.7
RS;761.5
BA;365.7
SP;
CE;
CE;623.7
RS;
RN;548.0
BA;389.4
MT;
PI;534.6
RN;
PA;554.0
PA;577.5
CE;555.7
PA;495.4
CE;523.5
PA;429.6
PA;634.2
RJ;
BA;
BA;
SP;541.3
PE;493.8
AL;400.3
RJ;469.9
PE;
CE;544.3
RJ;455.1
DF;437.6
AM;526.9
SP;
PE;603.3
RJ;461.3
SP;502.5
MG;625.0
PI;374.6
MA;567.9
MA;405.8
MG;639.2
CE;417.9
SP;487.0
RJ;
RJ;451.1
PR;565.8
PI;547.0
CE;579.0
PE;340.6
PA;
MT;488.9
SE;501.0
PA;391.2
PB;
RS;669.4
SP;
SC;647.0
PA;
ES;606.6
MG;391.8
PA;439.8
MT;403.2
CE;436.9
PE;538.9
CE;441.0
SP;645.0
RJ;503.2
PA;442.8
SP;549.9
RO;
DF;678.7
RS;402.7
RJ;542.3
PR;
AM;386.0
RJ;433.4
CE;359.1
SP;498.7
BA;397.9
DF;
PI;659.8
AC;
AC;507.9
PI;476.3
CE;562.2
AM;
ES;
PB;479.2
ES;567.4
SP;623.1
DF;405.6
RJ;612.2
CE;359.8
CE;720.1
CE;504.8
MT;381.0
PB;600.2
RR;434.2
PE;547.4
PA;516.8
SP;
RJ;818.9
PA;474.5
PE;626.9
DF;410.6
PR;
MA;485.6
MS;475.1
CE;456.8
CE;437.7
AM;
PB;559.5
AM;
DF;
PA;451.8
DF;532.4
PR;383.7
SP;
RS;
RJ;457.7
MG;
AP;483.9
BA;401.3
MA;
AM;457.1
RN;369.1
RS;
RS;
BA;526.7
SP;562.2
PA;
RJ;589.0
AP;405.8
MT;603.6
PE;473.8
AC;597.9
PI;
SP;509.7
RN;
MG;
AM;423.3
BA;
SP;
PA;366.9
PA;394.0
AM;378.1
MG;420.0
PE;589.3
SP;514.5
CE;
PA;389.8
PB;477.7
SE;356.1
BA;436.8
BA;507.0
PA;372.1
RJ;572.2
PA;
MG;
RO;
TO;653.4
RJ;
CE;489.6
SP;
RJ;
CE;
PA;385.4
BA;474.8
AM;438.9
RS;
RN;441.2
MG;
BA;427.8
RJ;532.9
RJ;386.3
RJ;549.2
PE;
MG;517.3
PA;344.5
PI;445.2
CE;
PA;524.1
PA;500.7
AM;
CE;
RJ;585.3
PI;
PR;712.1
MT;
RJ;
PE;413.2
AC;471.5
MA;555.2
PR;386.7
SP;369.7
MS;538.8
PE;577.0
SP;792.7
CE;
SC;
AC;
SE;
MA;
PR;612.7
CE;596.0
ES;
CE;
BA;423.7
AP;
RS;495.9
RO;476.6
CE;
RS;528.0
MG;597.1
PA;399.9
SP;
RJ;716.0
PE;659.7
CE;520.9
PA;
PI;
PA;497.9
PB;
PA;
PA;
SC;589.6
PR;628.7
PA;728.6
MS;463.1
PE;
PR;462.2
PA;524.1
PA;
SP;512.1
AM;
RJ;413.5
BA;504.4
CE;
SP;586.2
PB;402.8
RS;444.4
RN;633.3
PA;521.5
RJ;
CE;588.3
PA;
SP;
RJ;
AM;687.4
AP;
CE;579.6
RJ;570.2
AM;
CE;670.0
AC;
RN;
AM;600.8
PR;439.5
PR;674.6
RJ;529.1
AP;369.7
MG;
SP;
SP;
RJ;
SP;
BA;
RJ;392.1
PI;
RN;
AP;
AP;537.6
MG;
PA;
PA;449.6
PA;
PB;565.1
RJ;551.4
AP;376.8
CE;550.3
SE;407.8
AP;480.4
SP;642.7
AM;423.0
SP;348.5
GO;542.1
PA;403.5
PA;342.2
AM;608.2
PA;599.7
PE;
PA;622.1
PA;
RS;535.2
RJ;357.6
CE;457.0
BA;527.2
CE;
RS;518.7
MT;
SP;
PE;400.7
AP;454.5
MA;392.0
MG;526.6
PA;461.1
MS;
RJ;499.6
RN;
PI;
PI;433.2
SP;
CE;517.6
AM;
SC;
CE;389.9
PA;470.0
PI;403.4
PA;390.2
PR;571.0
PI;409.5
PA;
BA;371.9
ES;410.2
AM;458.0
SP;
MA;448.4
SP;488.9
PE;728.2
RJ;411.8
RJ;
BA;540.8
MS;537.2
CE;574.4
SP;513.7
PB;427.0
BA;480.3
CE;651.3
PA;601.4
SE;427.8
CE;630.4
MT;481.7
RS;401.8
AC;538.0
AP;
SP;365.6
PE;
SE;427.5
SC;
CE;677.3
SP;446.0
PI;529.8
MG;
RJ;
MA;358.9
AM;
SP;549.5
RO;
PA;464.2
MG;381.6
