SG_UF_PROVA;NU_NOTA_MT
PA;420.4
SP;646.2
MA;403.5
CE;682.5
SP;
AL;
MG;
GO;444.9
RN;587.0
SP;
SE;406.7
PE;335.4
SP;
RJ;390.0
BA;389.2
SP;461.4
PE;
PE;525.6
BA;509.0
CE;
DF;608.1
SP;
SP;
ES;
BA;
DF;505.8
PR;
ES;744.4
SP;
RS;
PE;479.7
MA;386.2
RJ;
DF;531.0
BA;409.5
DF;685.4
MG;
SP;700.6
MG;
RJ;526.9
PB;
RO;
CE;
DF;647.0
PE;517.7
RN;470.8
SP;576.8
PB;471.3
SP;
PA;
RJ;
BA;623.9
SP;669.0
PA;431.9
RS;434.4
MG;778.2
RJ;
PA;
CE;479.2
MG;630.4
BA;
SP;
PA;595.1
PE;353.2
MG;474.5
PE;482.3
PI;426.7
CE;506.0
PA;382.1
PA;
MG;
RJ;412.0
BA;537.9
SP;468.0
MG;787.8
BA;
ES;609.9
BA;394.3
RJ;479.2
PR;582.4
RS;
AM;645.2
PE;584.3
RJ;391.7
PI;469.9
SP;810.0
BA;457.9
PE;787.5
DF;
PA;
MA;
PB;680.7
MS;
RS;
PI;531.5
PE;393.8
BA;714.3
GO;
SC;591.0
GO;
RN;751.1
PA;
SP;
RN;
PE;
PE;
PR;541.4
PE;362.6
SP;
PB;625.8
AL;
RJ;534.2
MA;
ES;
GO;659.5
PE;416.0
RN;
SP;596.0
PB;459.7
PE;550.5
BA;
SP;
MG;
PE;477.8
SP;
PA;
BA;444.5
PB;
SP;543.5
MG;622.3
SP;
CE;848.9
CE;701.3
MA;542.1
BA;491.1
SP;803.2
BA;335.4
CE;454.1
SP;
ES;
AM;
SE;
RO;463.5
PA;644.2
SC;
RJ;544.7
PA;
RJ;347.2
RS;818.0
MG;373.0
SP;746.2
GO;379.6
SP;
MG;
RJ;
PA;662.9
PR;
RJ;573.9
PB;422.4
DF;
PI;377.6
MA;612.0
BA;432.5
AL;
RS;
PA;
RJ;
RR;
PE;474.4
SP;768.6
MG;659.7
BA;433.1
RN;423.8
SP;560.3
BA;
RS;
RR;489.5
RJ;611.9
GO;
PR;487.2
PR;636.1
MA;448.0
MG;724.4
CE;
MG;
RN;714.1
SP;
BA;
AM;411.4
CE;
MG;
PR;
SP;652.6
SP;
PE;
MS;
RJ;347.6
RN;411.7
AP;491.4
MG;
PR;
SP;393.0
BA;505.9
PE;515.8
PE;
PE;407.7
MG;
PA;
PI;383.7
RO;438.4
GO;914.9
SP;
PA;
MG;525.8
DF;406.2
PA;393.2
PA;456.6
BA;557.2
RJ;649.5
SE;532.6
RJ;
SP;
MG;
RS;
PE;418.6
PB;404.9
MS;
AM;
CE;666.9
PA;463.5
PI;356.9
RO;
SC;771.2
CE;427.9
GO;432.2
BA;577.5
PB;495.5
SP;532.1
SP;552.0
CE;
AM;471.8
RO;460.9
SP;538.6
PB;402.4
BA;
PR;
RS;
PB;351.0
SP;
SE;355.0
RR;
ES;525.6
PA;
RJ;428.6
RJ;
MT;
RJ;
SP;598.5
CE;
PA;
RJ;538.3
BA;379.4
SP;
CE;503.1
PR;394.3
SP;
PA;713.0
MT;
PE;450.8
RJ;558.5
MS;
MA;
RJ;469.6
SP;
CE;
PI;470.1
MG;636.3
CE;
RJ;
MG;391.6
CE;
RN;418.7
MA;380.4
SP;547.9
PI;
PR;
SE;391.1
PB;
MA;553.8
CE;486.1
ES;386.7
SC;483.9
PE;665.4
MG;
MT;
BA;
PR;454.5
ES;809.6
GO;785.5
RJ;427.5
PE;462.4
SP;
MG;
PB;
PE;654.3
CE;
PR;586.4
RS;533.0
RJ;665.4
SP;
RO;
RJ;
PA;
SP;590.8
PB;
MS;433.5
SE;466.6
DF;
SP;
PB;
RJ;629.5
GO;
GO;
SP;
CE;
CE;500.9
PB;
SC;438.6
PE;768.6
AL;435.8
ES;
CE;522.5
PE;416.9
PA;467.9
MG;528.8
DF;
RS;
MG;630.0
RN;477.0
SP;544.9
MG;652.5
SP;
RJ;512.9
CE;413.6
RJ;
ES;679.1
RS;623.2
RN;715.1
AM;455.5
PB;684.7
CE;549.6
AL;537.2
MG;615.3
RS;646.1
RO;422.9
RJ;464.0
AM;
BA;693.3
MG;
RJ;
MG;466.1
BA;413.1
GO;470.9
RR;
SP;
MG;583.6
PR;
SP;704.3
PR;
RS;
MG;
PB;400.0
SP;433.5
DF;
CE;542.1
BA;400.2
MG;502.4
GO;
SP;600.2
CE;415.8
CE;
SP;
PE;341.5
BA;366.2
SP;
RJ;500.6
PR;598.9
SP;
SC;457.7
PA;384.0
MG;581.8
PA;583.2
PE;
RN;
PE;
SP;471.7
CE;600.7
PB;425.0
CE;395.4
SP;370.1
SP;381.9
RS;618.2
RS;670.5
CE;
PR;
SP;360.3
SP;
MA;562.6
CE;
MA;
PE;
RS;646.4
MG;708.4
BA;759.3
BA;430.6
RJ;
SP;756.4
PI;383.8
BA;737.2
RJ;620.3
RJ;598.4
PE;435.2
DF;
AM;
CE;399.1
SP;
SC;571.1
PB;618.3
BA;378.3
PE;606.3
AL;
GO;583.3
MG;
PA;630.2
SP;
CE;567.7
AL;413.9
GO;
SP;441.5
SP;739.9
DF;623.7
SP;
PR;426.1
PE;453.4
SP;699.8
MG;
BA;664.2
RJ;
CE;771.7
MG;605.9
SP;
TO;616.2
MG;592.7
BA;430.2
CE;439.2
PE;
MG;
SP;548.2
CE;652.7
AP;369.7
MG;541.9
PR;627.5
PE;429.7
PR;495.2
SP;570.8
ES;578.0
RS;449.5
MG;
RJ;509.0
PI;673.2
SP;
AL;537.6
RJ;585.1
RJ;
PE;376.7
AP;401.8
RJ;437.6
GO;
BA;682.2
SP;471.5
GO;
RN;342.5
RJ;
MG;429.0
PA;
RN;493.9
BA;605.7
MT;
MG;
MG;349.0
MT;542.8
SE;
GO;407.7
BA;458.3
DF;430.2
SP;
SP;
CE;585.8
MG;
SC;
RJ;868.4
RO;587.6
BA;634.7
MG;652.0
TO;541.1
GO;433.3
SE;381.4
RS;
BA;327.4
BA;
AM;
PA;657.1
MA;
RJ;788.7
MG;737.6
MA;
BA;481.8
SE;511.5
PE;696.6
ES;
RN;
CE;
RN;
PE;
PE;356.8
BA;586.2
CE;593.6
PE;
MG;751.2
RJ;
PR;
CE;421.6
BA;696.7
PA;335.8
PA;
CE;419.4
RN;509.5
DF;
SE;
PB;
RN;740.7
BA;421.8
AM;401.8
RO;500.5
SP;
PA;387.9
BA;800.0
MA;411.6
GO;374.5
BA;581.5
BA;
RS;
TO;361.1
MG;
RJ;358.8
MT;
PA;
GO;
MG;
DF;615.6
ES;599.3
SC;
PR;
RS;
AL;
MG;505.6
MS;446.7
PB;863.5
PI;
BA;506.3
SP;
RN;
RN;479.3
SC;
PE;356.3
MG;610.4
SP;538.4
SE;
SP;404.0
MG;724.4
DF;372.7
CE;
SP;447.6
CE;551.7
AM;
BA;
PR;
RN;442.3
GO;
BA;
AL;449.1
SP;510.0
SP;579.3
MA;
PE;558.4
CE;
RJ;
PE;660.4
SC;453.0
RJ;716.6
MG;640.6
SP;552.3
SP;
SP;550.1
SE;484.7
DF;
RJ;492.8
BA;497.4
MA;
PA;586.2
BA;
PI;468.1
SP;625.6
PI;376.1
RN;483.9
MG;425.6
PR;
MT;668.6
MT;681.1
DF;
BA;445.9
PB;676.4
BA;556.6
RS;680.8
RS;566.9
DF;763.6
BA;559.6
PI;472.0
CE;
DF;
SP;
SC;601.2
BA;
PE;395.8
DF;
RJ;469.1
RJ;
BA;539.2
PB;399.0
CE;
CE;423.8
SP;488.5
RS;577.7
PA;412.2
RN;526.0
BA;442.5
RJ;
SE;613.8
BA;389.2
SP;
PR;602.6
DF;481.7
MG;
SC;793.9
SP;
MG;569.6
PA;427.1
SP;
CE;558.4
TO;435.7
SE;
RJ;
DF;604.0
SC;
RO;
RN;335.0
RO;372.8
PE;
MA;540.1
ES;483.6
SE;391.6
PR;
GO;484.8
BA;395.2
PR;525.0
MA;443.0
SP;
PB;374.3
SP;
PR;481.0
MG;
CE;408.1
SP;619.1
MS;520.4
MA;
SC;415.5
PE;572.0
RJ;402.0
CE;419.3
SP;
SC;
RJ;515.3
PB;715.2
PI;459.4
MA;365.1
RJ;589.1
PR;513.0
RN;701.4
PA;
CE;514.7
CE;
RJ;
SC;
SP;654.6
PI;
PA;
SP;401.2
RJ;808.7
SP;434.9
SC;427.4
SP;
CE;431.0
RJ;422.0
ES;542.3
SP;653.7
PA;572.1
SC;773.8
BA;418.8
MT;622.6
PR;643.8
ES;509.1
BA;
RN;
MG;
CE;526.0
SP;669.8
RN;396.3
PE;608.7
PA;
RJ;753.5
BA;685.8
SC;
PA;364.0
DF;
PB;
GO;
PB;
SP;513.7
AL;420.9
SC;
PE;702.4
BA;
AC;
PB;443.1
RN;
CE;546.8
BA;536.2
CE;342.9
BA;358.5
RJ;
MA;
SP;393.0
SP;
PI;366.9
RJ;484.5
PE;
SP;612.9
PR;600.4
AL;468.8
DF;648.3
PE;
MG;488.0
BA;391.0
RS;413.1
ES;577.8
PE;668.1
SP;
CE;413.3
RS;
MT;
RN;423.3
SP;859.4
BA;
SP;551.4
SP;757.4
AC;561.2
RO;
RS;
MG;
RS;691.6
PE;375.5
AL;
PA;
MA;545.1
RJ;494.8
PA;523.7
PI;
SP;
MG;591.5
MG;
CE;329.0
PI;
SE;
PR;572.4
SP;777.5
SP;
TO;
SC;596.1
CE;
RJ;435.6
SP;482.0
SP;601.6
RJ;432.1
MG;716.7
PB;413.3
SP;
RO;
BA;
GO;635.6
RJ;
RJ;785.9
SE;
GO;
CE;
SE;525.7
BA;545.6
BA;348.7
SP;522.6
BA;414.3
SP;561.8
SP;754.3
SC;402.7
BA;458.5
MG;342.2
PB;
MG;395.5
BA;
PE;
PA;560.4
SP;
SP;649.0
BA;461.3
MA;
CE;
SP;635.3
AM;423.3
MG;
PB;
RJ;
AM;470.5
MT;
CE;
RJ;407.2
PI;
BA;
BA;590.1
ES;502.8
PB;462.9
MG;
RJ;469.8
SP;
BA;405.6
CE;545.3
RJ;502.1
SE;676.5
GO;
BA;512.4
PA;
RN;570.6
MG;806.7
PI;524.0
SP;506.0
SP;470.6
MT;
SP;
BA;
RS;396.4
SP;
SE;
CE;525.0
SC;431.0
CE;363.8
SP;573.3
BA;
SP;
MS;
AM;
SP;599.3
PA;588.0
MG;794.7
PE;466.1
PE;441.1
GO;
RS;
PR;603.0
MG;
ES;624.4
SC;708.8
RO;
CE;751.0
AC;
MT;
MA;
RJ;369.8
MS;
PI;620.7
PI;413.8
MA;
PA;834.4
CE;444.5
MA;698.3
MA;
PI;465.8
BA;333.0
SP;635.1
MG;
MG;703.1
PE;
GO;701.2
PB;632.8
CE;470.7
MG;643.8
PI;433.6
RJ;445.2
SP;468.3
AC;
BA;449.7
PR;403.8
BA;449.0
RN;600.8
BA;389.5
PA;
SP;
PE;464.4
PA;381.6
SP;757.9
SP;699.6
AL;
RJ;
PA;
GO;404.6
SP;375.1
GO;391.2
DF;591.9
BA;356.8
PA;
MG;503.1
PE;620.3
DF;539.8
SP;
PA;
PR;484.4
SP;447.9
RJ;
PE;555.7
PB;415.9
MG;
RJ;
ES;454.1
RN;423.1
PA;
RJ;604.9
RS;533.4
CE;500.7
PA;
PA;
MS;712.6
GO;
SE;
RN;
RS;619.6
RN;
PI;452.6
MG;421.9
CE;376.2
MG;376.6
RJ;
MG;
MA;396.9
RJ;
DF;801.3
PI;421.7
PE;507.3
SP;613.8
SE;416.2
MG;
CE;722.7
RJ;581.6
AM;
MG;694.2
SE;
MG;
MG;
PA;
PE;461.1
AM;
SP;403.8
MS;
RJ;
MG;
SP;
ES;384.3
PE;469.4
MG;
BA;
AL;377.0
SC;580.8
RS;
CE;384.0
PE;374.8
SP;445.6
CE;557.0
AM;540.7
RJ;
RJ;
RJ;550.2
RJ;
AM;
CE;
AL;467.4
PI;
SP;
BA;
SP;404.2
AM;523.6
PB;
TO;
MA;607.9
RJ;
MG;556.7
DF;551.1
RS;
BA;
MT;
GO;
SP;696.0
AL;
CE;
CE;668.6
TO;499.9
MT;
SC;
RS;600.2
PB;392.5
SP;769.8
RJ;706.6
PI;395.8
SP;
RJ;413.4
RS;
RJ;
SP;
PA;513.2
MA;429.7
PE;542.6
SP;691.8
RJ;
MG;519.5
GO;602.3
BA;
TO;539.7
BA;416.4
RN;646.3
SP;
SP;521.8
SP;
SP;715.0
MA;655.4
PA;
GO;
GO;
MT;469.5
PE;479.6
RJ;
RJ;
BA;
PA;
CE;881.2
PI;432.0
MA;362.7
SP;
MA;447.1
SP;578.2
SC;783.3
SP;
PE;496.9
SP;
PA;356.4
SC;724.8
PA;
BA;
BA;
BA;366.4
RJ;500.9
PA;638.1
RJ;662.0
SP;711.4
PE;339.8
PR;534.6
CE;511.9
BA;404.6
RJ;521.1
MG;717.6
SP;536.0
MG;559.9
GO;
PE;743.0
PB;
MG;
MG;566.7
SE;447.7
AC;556.1
SP;659.2
MA;572.1
DF;519.7
AM;
PA;
RN;476.1
SP;
MG;
RS;560.2
PB;423.2
PB;638.7
PR;505.5
MG;572.9
SP;570.4
MG;
RS;591.3
GO;
SP;468.3
CE;598.6
PI;
PB;482.5
PI;604.7
BA;
PE;473.1
PR;
SE;546.7
MG;544.2
SP;
SP;714.8
CE;
SP;
RJ;
PE;719.3
CE;428.9
RS;560.8
PA;378.6
GO;412.2
MG;637.8
PA;440.8
BA;633.5
SP;
RS;
MG;569.0
PR;494.1
MG;
BA;688.4
SP;805.9
PB;413.3
PA;344.2
PR;740.0
BA;370.5
PE;466.1
MA;
SE;449.9
PA;486.2
RN;632.0
SP;516.9
BA;
SP;647.2
PR;594.3
CE;371.0
AM;433.1
MT;
MA;661.5
MG;726.0
BA;492.0
SP;784.6
RJ;834.7
RS;604.3
SE;402.9
MG;663.5
CE;
MG;514.2
PE;623.9
BA;
SP;
SP;607.3
RS;553.7
SP;
BA;475.3
RJ;401.1
SP;
SP;657.6
RJ;
RJ;
RN;655.2
PB;467.6
RN;
MA;469.2
MA;
GO;410.7
CE;353.4
SP;583.0
SP;
RJ;
RS;
ES;625.3
SP;672.9
PB;815.3
BA;564.1
SP;819.8
DF;
BA;564.2
PB;
RJ;656.4
BA;449.4
PE;600.1
MG;343.0
SC;
DF;411.0
PE;539.1
AC;576.4
BA;
DF;757.4
BA;522.4
CE;
SP;584.6
PA;552.3
PA;400.4
RS;410.0
MG;785.1
RS;
SP;
RJ;
PI;434.2
BA;793.2
PI;422.2
PE;666.9
MG;
MA;487.6
PE;502.8
RN;
GO;604.0
SC;650.6
MT;400.1
SE;460.8
MA;
ES;431.8
SC;499.0
RS;729.7
MA;675.0
ES;390.3
MG;
RN;
MG;
PE;444.4
PI;426.1
RS;
MG;
PI;570.6
SP;
MG;760.7
SC;619.0
BA;344.6
GO;330.2
MA;627.8
BA;
GO;485.8
SP;498.1
CE;397.0
MT;
MA;
PB;558.4
PB;620.3
MS;547.7
SP;611.3
SE;339.6
MG;
CE;477.3
RS;686.6
TO;556.8
GO;626.5
PA;549.1
PE;571.4
DF;
ES;
SP;
CE;
PB;391.9
PI;583.9
SE;432.5
BA;
CE;357.8
RS;
GO;
PI;635.8
CE;395.1
PI;
MT;419.1
SP;
PE;564.3
GO;535.0
MA;386.1
RJ;
RN;610.3
PE;
PE;
BA;
MG;355.7
MA;
RJ;
MG;478.4
CE;
BA;438.0
PI;
RS;452.9
SP;443.2
MG;546.1
PB;
SP;
RS;366.9
SP;406.6
MA;
SC;
PA;502.6
MG;481.4
MA;382.4
SP;737.6
RN;
SP;
SP;
PI;691.3
AM;485.5
TO;447.4
SP;691.9
SP;693.5
SP;
ES;496.7
SP;
RJ;385.0
MG;469.7
SP;
TO;351.7
CE;652.8
AM;
GO;487.4
MG;684.3
RN;596.9
SC;588.5
RJ;612.2
AM;
SP;335.3
PA;520.8
GO;415.9
PE;336.4
DF;668.9
RJ;441.0
CE;
SC;
MG;448.8
PE;534.5
AM;482.9
SP;
SC;409.8
SE;595.1
MG;442.7
RJ;541.8
SP;694.1
RS;403.0
RS;360.8
MS;
CE;
AC;419.9
AM;467.4
SP;690.1
PB;404.1
DF;
RJ;
SC;392.9
CE;649.6
BA;482.9
PE;432.1
CE;389.8
GO;
SC;545.9
PE;
RJ;449.6
BA;495.1
GO;703.0
ES;498.4
MA;623.2
GO;
RJ;537.0
MG;
CE;
PA;
PE;406.4
RO;383.7
PR;542.9
PE;
MG;
SP;497.6
RJ;396.4
RN;444.1
CE;
BA;397.3
CE;392.9
RN;
PI;
SE;607.8
PB;445.9
PR;
BA;
BA;
BA;566.8
SP;
SP;
MG;446.8
PB;
RJ;
RJ;
MG;550.5
SP;
SE;689.5
PE;
SP;745.9
PR;589.9
PB;516.3
PA;471.6
CE;
BA;417.6
CE;447.6
BA;386.2
GO;
RJ;805.8
TO;493.6
MA;
CE;577.2
PB;712.6
SP;
SP;548.6
SP;
SC;
BA;407.5
SP;
PE;595.0
SP;
PR;
SC;696.9
CE;545.6
AL;
RS;381.1
AL;540.4
AL;
CE;593.7
SP;
CE;
MT;
SP;
AL;
RJ;
RN;560.3
GO;552.6
RN;682.2
PI;586.4
MG;
PA;424.3
MG;
BA;532.2
BA;558.0
RJ;696.3
PA;567.3
PE;
MG;832.7
PB;515.3
PB;492.2
RS;
SP;
RS;
BA;559.3
CE;561.2
SP;430.1
MG;621.1
SC;652.0
SP;522.7
AM;385.7
PE;642.8
PI;391.7
MG;754.3
SC;
MG;
SP;361.3
MG;538.4
TO;534.4
BA;566.7
RN;413.5
CE;360.4
MA;
ES;479.8
PB;
BA;733.4
CE;
PI;535.9
PB;426.4
BA;
AL;438.4
RJ;524.6
PA;
SP;502.3
PA;431.7
PR;463.7
MA;
PE;
AM;418.3
CE;448.1
SP;
PE;637.8
MA;
MA;372.0
PA;
GO;407.0
GO;662.4
SP;464.4
PA;
CE;443.1
RJ;578.3
PI;414.3
DF;544.8
RJ;
SP;484.4
RJ;
PB;491.4
CE;483.5
RJ;371.6
PA;513.4
RJ;
SP;550.9
RJ;
BA;376.1
SP;689.5
RN;
MG;606.2
SP;397.7
BA;494.3
PE;578.6
ES;
SP;681.6
RJ;
MG;389.0
CE;709.8
MG;558.0
BA;365.6
CE;
RJ;428.8
GO;
RJ;634.4
RS;651.1
BA;555.9
SP;
RJ;473.6
SE;
SP;610.1
PA;
RN;503.8
PE;
SP;749.5
PB;519.1
MG;656.4
SP;458.1
MG;534.9
RO;
AL;548.6
SP;
SP;352.2
MG;375.3
RS;561.7
AM;437.0
MA;
SP;575.2
PR;
ES;489.6
BA;486.9
PB;
MG;461.4
PA;443.3
AC;411.3
PR;590.2
RN;635.0
PB;429.4
MA;624.9
MA;578.8
SP;
SP;
SP;441.1
PE;458.1
RN;448.7
MG;0.0
BA;
PB;
CE;536.3
DF;603.2
CE;
RO;
GO;
PE;381.5
PE;
RN;365.8
TO;457.4
SP;660.0
PA;404.5
GO;
MG;673.6
SP;483.1
SP;
RJ;714.6
BA;450.8
MG;513.1
SP;700.5
SP;576.6
GO;746.3
PB;
GO;504.2
MA;412.0
PE;
RO;607.1
PE;850.9
PB;383.5
DF;
GO;
AL;510.9
PI;
CE;
RS;
PB;448.7
CE;515.3
RS;645.4
MA;
MT;428.2
RN;
SP;437.0
BA;388.7
ES;
BA;523.0
MG;
SP;655.6
AM;525.2
PR;
MG;507.7
RJ;
BA;478.0
PB;504.3
PA;379.6
SE;
PA;439.4
RJ;
BA;
SP;702.6
RO;371.7
PA;424.4
AM;
SP;
MG;
SP;
BA;
SP;
PE;327.9
RJ;468.0
PE;476.7
MA;
MG;
PE;
RJ;
MG;484.4
SC;428.9
MG;464.5
ES;489.0
PE;
GO;
RN;496.4
PB;537.4
MS;
SP;540.4
SE;389.3
PB;416.4
RJ;401.3
TO;
SE;
CE;533.5
CE;430.2
CE;394.1
PE;394.5
RJ;642.6
PA;471.2
SP;487.7
CE;777.6
CE;484.5
RO;
SC;
RN;584.7
BA;551.6
MG;
MG;840.5
MA;
MS;400.5
BA;549.7
MA;406.5
PE;510.4
SP;489.2
PB;622.1
SP;656.2
GO;608.1
SP;
SC;447.9
PE;
BA;
ES;
PE;709.0
SC;652.2
RJ;
SP;551.3
RS;519.4
PE;
RS;526.7
PA;589.3
MG;452.4
CE;539.2
RN;
MA;
MA;367.8
SP;562.2
DF;
ES;598.1
SP;
SP;714.8
DF;526.3
PA;557.6
PR;
RN;
MS;363.9
PE;
SP;592.4
PI;
AC;400.9
PB;
SP;349.8
PA;374.4
BA;357.7
SP;
PE;
SP;686.5
TO;741.6
PR;
SP;552.5
SP;616.1
SC;625.1
MG;387.4
SP;663.5
SE;530.0
AM;397.1
PE;737.0
PE;
SP;561.9
SP;467.7
MT;
MG;
PA;
PR;376.9
MA;490.3
MA;470.8
MG;622.9
SE;
SP;638.4
PB;396.6
MG;889.9
PE;
SP;
MA;553.2
PI;
PE;386.8
SP;770.4
RJ;
BA;655.9
RJ;
CE;628.3
RS;
SE;
PA;434.1
PI;424.6
SP;403.4
RJ;
GO;454.0
RJ;
SP;514.8
BA;
PE;547.5
AL;
SC;722.6
RJ;638.5
PI;
RN;
SP;458.0
BA;
CE;
RS;
SE;340.3
CE;
MG;
SE;483.5
MT;378.9
MG;616.2
SP;674.1
PE;
RO;449.3
MG;751.0
RJ;
PB;581.5
MG;564.3
AL;382.1
CE;
SE;
SP;
RN;555.8
SC;409.2
SC;635.2
MG;
GO;399.5
BA;452.4
PE;
RO;
SP;418.9
CE;417.1
RJ;363.8
BA;591.3
MA;384.6
MG;831.7
AM;377.5
BA;
SP;582.7
PA;554.6
CE;374.8
GO;
BA;407.8
MG;600.4
CE;
CE;
SP;558.7
ES;415.3
RO;
PA;
SP;
SP;444.8
PA;481.2
SC;
MG;
SE;366.4
CE;609.3
SP;511.4
SP;460.1
PE;
RJ;388.4
MG;795.7
CE;462.6
RN;
BA;412.4
MG;688.0
ES;457.9
MA;
PE;381.9
PA;
MT;
MT;595.6
BA;400.4
SP;
RS;
MG;569.1
PE;708.1
MG;606.2
MG;
PA;547.2
BA;549.7
BA;569.1
SP;327.2
PE;404.5
SP;
PB;
SP;434.3
PE;521.8
PI;444.6
SP;
SC;
AM;
PA;613.5
MT;429.1
PE;
PI;587.5
PA;399.8
SP;
CE;
PB;
PE;
DF;401.6
AM;
PE;
MA;
MA;368.0
SP;693.9
BA;510.1
GO;502.7
CE;
CE;667.8
MG;
SP;
RJ;443.9
GO;
RN;665.5
RS;701.4
SP;
MG;403.3
RJ;
PE;
RS;338.9
PA;511.4
MA;434.0
SP;
GO;753.7
SP;501.0
PI;
SP;418.0
RO;466.0
RJ;374.8
SP;431.7
RN;547.0
SP;
PE;418.6
MG;
RS;373.1
PE;377.6
CE;452.6
PI;
SP;389.7
PI;570.4
BA;
SP;
SP;591.4
SP;
SP;
AL;494.9
MA;556.2
PE;586.7
MG;536.7
SP;448.7
SP;
SP;
ES;529.1
MG;567.1
GO;356.4
PA;485.0
SP;760.9
AL;831.7
GO;
SP;
MG;
BA;
MG;
PE;562.5
CE;544.8
RJ;444.5
SP;711.1
RJ;481.0
SP;
PE;505.1
SP;440.2
PB;750.3
CE;433.4
SP;458.0
SP;383.6
PE;
PI;623.9
PB;388.6
PE;714.6
PB;455.1
SE;442.2
CE;396.0
RS;
SP;
RN;
RJ;585.2
RS;656.7
DF;434.2
PE;649.1
PR;421.5
CE;471.4
TO;
CE;523.8
PR;590.0
BA;
BA;617.8
BA;552.7
SP;
SP;
TO;
CE;442.2
CE;512.8
PE;376.8
BA;411.1
GO;
PR;423.9
MG;
MG;
SP;629.1
TO;620.6
AP;416.3
BA;616.7
PA;
AC;
RJ;684.1
MG;530.7
SP;450.0
PA;431.2
SP;
PR;
AP;431.0
SP;
MA;577.6
AC;343.6
RN;
SC;
PE;527.8
PI;462.4
PE;381.4
SP;563.4
BA;
RJ;385.1
MG;672.2
RJ;589.3
SP;539.4
SP;751.2
RS;431.0
GO;667.4
SP;718.2
PA;378.5
SP;407.6
GO;
PE;
SP;
RJ;558.1
BA;593.5
CE;549.5
SP;545.4
PR;
AL;591.8
SP;
AM;
PE;
PI;
RS;
PR;614.9
MA;
SC;647.3
MG;
AL;456.3
RN;
SP;700.7
MG;728.5
PB;532.7
CE;666.2
SP;599.6
PR;
BA;647.8
SP;576.2
MA;
BA;362.1
RN;800.3
BA;
MA;
RS;
PE;437.2
MA;
PE;527.1
RJ;
SP;
GO;676.1
PE;
SP;
MG;370.7
CE;359.0
SP;
RS;446.3
PE;
RS;730.9
BA;589.9
SP;610.9
DF;597.8
RS;
PB;492.4
RJ;
SP;668.8
RJ;
RO;
SP;601.1
AL;354.9
PE;731.1
RJ;577.6
BA;649.7
PR;
CE;382.6
SP;
SP;
RS;
MG;
RS;569.9
BA;385.1
SP;651.7
RS;
CE;
RJ;459.8
RS;
RJ;648.9
BA;451.0
AM;468.0
SP;593.8
PI;583.6
GO;455.0
CE;484.6
CE;664.3
SP;
SE;640.6
RO;408.0
RJ;446.2
MG;663.6
RJ;
BA;474.2
SP;442.7
BA;
RJ;414.1
MT;404.2
MA;339.1
MG;
MG;354.5
AL;393.0
SP;642.9
MG;501.4
AM;
RJ;494.5
MS;
SP;
ES;
MG;
PR;
SC;486.1
RN;
PE;399.6
SP;
PI;
SP;489.2
SP;474.6
MT;527.6
AL;556.5
MA;668.0
BA;589.2
RS;545.4
TO;
PE;417.9
SP;
PB;
SP;
PI;470.7
RN;791.6
CE;
SC;654.9
BA;409.9
CE;
RO;
MG;
SP;624.8
BA;514.5
SE;495.7
ES;421.0
SP;
SE;378.1
AC;405.2
MG;643.1
GO;
MT;
RJ;
MG;
SP;682.9
SE;594.4
RN;420.6
RS;692.2
ES;
BA;
MG;818.6
PA;635.5
ES;638.3
SC;427.9
RJ;
RN;354.2
PE;
CE;
SC;501.5
SP;831.9
MA;419.6
RN;
GO;401.8
SP;621.5
SP;
ES;
GO;759.0
RS;504.7
AC;464.1
RO;
SE;576.2
MG;426.0
PE;747.0
RS;523.8
MG;653.0
SP;631.3
MG;853.5
AL;566.2
SP;
SP;557.0
BA;487.9
RJ;732.0
PE;
SP;
SC;
MG;521.4
TO;
SP;
SP;605.3
SP;
AM;
BA;327.9
MG;
CE;333.8
ES;503.4
RN;412.8
BA;653.3
SE;455.3
RJ;639.1
AM;461.1
CE;
RJ;
MG;647.0
BA;379.4
RS;
RJ;
PA;543.5
RJ;778.3
RS;738.7
PA;414.9
SP;
DF;527.7
DF;559.2
SP;
SP;540.5
GO;
BA;
SP;
SP;
RJ;
PA;
PE;379.7
PR;747.0
ES;422.3
BA;535.4
CE;401.1
MG;
PB;
MG;749.5
SP;424.5
MT;394.1
SP;668.2
SP;
MA;433.9
SC;
MA;
DF;
PB;440.2
SP;561.7
AL;
MG;688.0
SE;775.7
MS;583.0
MG;423.6
MS;562.7
SP;824.6
PI;582.6
SP;665.5
RS;747.6
SE;655.8
AP;
GO;
PB;432.6
SC;515.9
MA;381.1
GO;402.2
MA;501.9
RJ;367.9
CE;588.7
GO;
PA;
PR;
AM;364.5
CE;
BA;421.2
SP;421.3
RS;689.5
SC;
GO;770.1
MG;567.0
MG;664.3
BA;348.8
SP;562.0
SP;
PE;
MT;
SE;800.1
GO;563.7
RR;471.2
CE;414.7
GO;397.4
PE;696.4
RN;826.4
RS;
PA;460.5
RJ;683.7
SP;582.8
RO;
DF;584.1
BA;
MT;
SP;460.3
SP;720.6
SP;713.3
SP;329.8
PB;363.3
MA;
MA;674.6
SP;731.2
SP;
SP;861.9
GO;
RJ;620.1
PA;479.1
SP;484.5
MA;419.8
BA;442.6
PE;423.7
RN;
PB;447.0
CE;
PE;
SP;549.2
ES;455.8
BA;
MG;617.7
CE;
AL;543.8
CE;
