SG_UF_PROVA;NU_NOTA_MT
CE;512.3
SP;661.4
PA;
MG;352.9
RJ;429.2
RN;458.7
RS;
GO;450.6
RJ;378.4
PA;555.7
PI;
MT;505.9
PE;433.7
RS;
SE;359.6
PA;448.4
PR;
MT;
MG;
AM;623.2
AC;
PE;
PB;590.6
TO;
MG;371.1
RJ;
CE;528.2
TO;577.9
BA;
RS;447.4
MA;346.7
PB;350.6
RJ;750.0
AL;540.3
PA;564.3
RN;692.7
RN;512.7
SP;
MG;577.2
PB;460.2
BA;
SE;377.4
RO;610.2
RS;
BA;
RJ;
PE;655.2
AM;368.9
BA;446.1
RN;
MS;578.4
BA;
BA;517.5
CE;649.1
MT;359.9
ES;617.6
MG;564.5
RJ;625.6
GO;465.7
MG;
MA;412.1
PB;504.5
BA;418.3
SP;
AP;360.5
RS;
MG;331.5
PB;
RJ;429.6
PB;575.4
PA;519.8
PI;492.4
AC;492.9
PB;480.0
RN;381.5
ES;580.8
SP;335.4
RN;418.0
SP;819.2
MG;440.7
SP;425.3
MA;450.4
SP;
AP;
RO;558.4
PE;391.0
RN;583.0
RS;622.2
SP;649.4
RJ;
CE;483.3
GO;554.5
RS;
RJ;488.5
MA;419.5
SP;585.4
MG;
AM;
PI;
RJ;633.3
AL;642.1
BA;458.4
RJ;
PE;825.4
AL;746.0
SE;437.6
ES;483.1
CE;663.0
AM;
AM;
CE;442.7
BA;395.5
SC;684.3
PA;491.4
GO;
PA;360.6
MS;726.2
CE;
RN;466.5
MS;
PA;412.6
MG;428.6
RS;434.7
MS;495.0
MT;463.3
PB;368.9
SP;
GO;
SP;
SC;515.7
BA;417.7
AL;461.3
SP;
PA;444.1
MG;485.2
SP;
CE;687.6
CE;
MG;672.7
RJ;
BA;
MG;481.1
RS;342.6
ES;
PA;440.6
SE;423.9
BA;529.8
AL;568.3
BA;469.7
MA;393.3
RO;
SP;643.0
ES;527.0
AM;468.6
PE;524.4
AL;623.8
PE;427.0
RN;447.2
RJ;
PA;486.7
PA;
BA;354.8
SP;694.6
RJ;417.1
CE;
PA;490.9
SP;534.4
SC;529.4
SP;663.1
MG;410.5
PE;441.0
PA;547.4
ES;509.5
PA;398.6
RO;
PA;
PI;722.7
PB;
PB;461.6
SP;663.5
MT;
PB;422.2
PE;390.8
PE;672.4
SE;471.7
AC;504.8
RJ;
ES;
GO;
MG;
MS;
SE;479.9
PA;502.0
SP;
MG;495.9
GO;596.8
BA;
RJ;436.8
SP;
PA;
BA;485.2
RR;
MS;855.2
MT;675.6
SP;
BA;722.9
SP;430.2
SP;433.4
PA;
MA;524.8
PA;630.2
BA;667.7
BA;
SP;529.8
PE;
BA;371.0
MG;741.4
BA;497.3
PE;562.5
GO;723.4
PI;
RS;
SP;
RS;
PB;372.4
BA;527.4
MG;805.4
PE;444.2
MA;415.2
BA;
RJ;695.6
PR;605.6
SP;684.0
MG;329.9
RN;363.1
SP;405.8
MG;644.4
CE;
RJ;
PI;401.6
MA;436.2
GO;
SP;421.3
AM;
PE;382.5
RJ;
SP;452.7
MG;517.9
SP;430.9
RJ;691.1
PE;547.8
PB;621.6
RS;331.6
RS;
PE;589.3
BA;
PR;364.0
RJ;385.5
PB;382.0
GO;361.3
CE;444.4
SP;752.1
MG;699.9
MA;866.3
PE;589.2
RS;381.7
AM;343.6
GO;553.2
RS;537.8
SE;
PB;652.4
PI;425.8
PE;463.9
SP;488.8
PB;416.5
PE;635.7
SP;452.7
SP;624.1
PE;403.3
MG;513.3
SP;651.2
AL;
BA;
SP;632.8
PE;380.3
BA;409.3
CE;457.0
MA;364.9
MG;
SC;537.8
BA;595.0
RS;
RJ;
MG;522.0
RN;423.8
MG;785.9
PA;539.0
BA;559.6
PA;383.2
SP;606.3
CE;
AM;412.0
PB;436.6
ES;
SP;500.1
MG;
RS;
PA;448.3
BA;540.7
RJ;360.5
MA;665.4
CE;531.6
MG;670.6
SC;606.3
RN;520.7
RJ;395.6
RN;595.9
RJ;665.0
MG;769.0
RJ;402.6
PA;526.1
SP;
RS;575.7
SP;550.3
RN;
RJ;516.3
SP;702.9
PA;328.6
PA;536.2
PR;688.6
PI;488.6
SE;
PB;381.6
MG;671.2
AL;672.0
CE;468.3
GO;467.0
BA;354.7
PA;374.1
SP;476.9
PB;0.0
SP;
PE;827.9
SP;357.9
PB;593.3
PI;691.8
ES;578.8
MS;749.7
TO;440.7
BA;
MG;626.6
MG;486.6
CE;469.8
AC;360.6
SP;768.8
PI;569.0
GO;395.3
RJ;426.4
PR;614.6
DF;
PR;493.7
MG;
BA;
BA;395.7
BA;
SP;609.9
SP;736.9
SP;
SP;448.7
PR;568.6
PB;
CE;686.9
RJ;612.7
SP;566.1
PR;
PI;691.8
CE;613.6
BA;
PA;526.9
CE;
CE;672.0
RS;489.4
MG;
SE;443.6
BA;
CE;
RJ;562.6
SP;540.0
SC;676.0
PA;337.5
SP;
SP;508.9
MG;456.3
SP;679.7
SP;421.8
PE;709.5
PE;675.9
BA;456.4
PR;821.6
CE;477.9
PA;432.3
PA;535.3
AL;
TO;441.3
CE;
GO;329.5
DF;474.0
AM;
PA;369.3
PB;
PB;374.2
MA;387.1
AL;640.1
PB;549.2
CE;555.1
PA;400.2
MA;509.8
GO;434.7
DF;579.4
ES;482.6
PB;
SP;468.3
AL;
TO;731.3
CE;790.9
CE;564.2
GO;826.7
MA;735.3
CE;689.7
GO;422.7
RS;403.0
BA;404.3
AL;491.5
SP;
SP;351.1
PI;379.7
MT;
MT;354.2
SP;616.3
BA;468.3
MG;
PB;
SP;653.0
BA;337.5
AM;600.0
BA;459.4
PI;613.8
PA;558.8
RJ;441.4
MG;702.4
PE;543.8
PA;720.3
PB;462.5
PE;
AL;
AP;
PR;
MG;374.2
PA;450.6
MG;393.8
PR;372.5
RS;382.7
BA;
SP;394.2
PB;488.9
PA;386.2
RJ;
PA;406.4
RJ;413.9
RJ;590.7
BA;438.3
SP;512.1
PI;
PA;549.6
SP;
CE;406.1
RS;
PI;360.5
MG;447.8
RS;
AL;564.4
BA;
RJ;799.3
SP;478.4
BA;431.5
AM;
MS;
MS;391.7
PA;472.4
RJ;646.7
PA;583.3
SP;
MG;472.3
RJ;687.3
RN;415.9
SP;476.4
PB;882.3
SC;
MG;651.9
RJ;638.7
MA;
ES;536.0
MA;
RJ;496.5
ES;
PA;377.3
SC;626.6
AL;646.6
PA;630.1
ES;
SP;672.4
MG;520.8
PB;376.0
RJ;798.9
MT;771.5
CE;421.5
RJ;
RJ;
SP;694.6
PI;503.5
SE;615.6
BA;401.3
BA;516.2
PR;387.3
SP;624.3
PE;378.2
PR;530.7
RJ;509.9
PR;701.2
AM;432.4
BA;438.5
SP;705.0
CE;460.9
SP;395.3
BA;
SP;
PE;504.0
PE;585.9
SE;382.3
RJ;566.0
GO;558.9
GO;597.1
AM;
BA;481.1
PI;340.8
RJ;
PE;
MA;368.1
PB;338.9
CE;565.1
MA;350.9
PE;555.9
PB;756.8
AM;552.4
PE;363.7
ES;654.2
SP;769.0
PA;630.7
BA;488.1
ES;
PE;563.8
PA;475.2
BA;374.2
MA;
RN;612.3
BA;340.1
MT;437.8
MT;389.6
RS;629.7
SC;664.5
RJ;495.7
SE;
SP;
RS;586.2
AL;408.5
SP;668.1
MS;
PB;0.0
RJ;688.8
BA;443.8
MS;539.8
AL;
CE;751.2
MS;438.2
RJ;486.6
RS;546.2
ES;715.9
MG;
PA;525.5
MG;483.0
CE;507.2
SC;
AL;465.5
AM;
DF;764.9
BA;575.1
TO;453.1
RN;668.3
RJ;
PA;438.9
PE;576.8
SP;513.0
SE;467.1
AP;538.0
CE;
MT;
SP;498.0
CE;524.5
SP;633.7
PB;594.6
RS;
BA;570.3
AL;381.0
CE;669.2
SP;
BA;388.1
BA;717.1
MA;
PB;423.7
AL;385.8
TO;
GO;
MA;
SP;362.5
RJ;687.7
SP;531.0
PR;502.9
SP;659.7
SP;
RJ;693.7
AL;
MS;514.6
MG;548.2
PA;482.8
SP;467.4
MS;571.1
RJ;422.3
MA;680.0
RS;
BA;658.4
CE;
PA;
AL;457.4
SP;377.3
BA;743.3
AL;
RS;780.3
SP;537.5
SP;477.1
RS;364.4
PR;376.1
GO;608.6
AM;
PR;
GO;579.4
BA;
BA;787.5
SC;
PA;737.4
SP;697.1
PE;589.9
RS;641.4
SP;374.3
MG;700.1
MG;819.8
MG;679.9
PB;391.9
TO;502.6
RS;426.0
PI;
PI;331.3
RJ;484.0
BA;532.2
RJ;798.1
PB;
MG;379.8
GO;556.4
RJ;
PE;343.7
SE;555.9
PA;
PA;455.0
CE;615.6
BA;
AL;418.9
RS;732.1
PE;331.4
SE;644.5
AL;554.2
MG;621.0
PA;
RS;
AL;495.3
AM;427.4
AL;547.6
BA;755.6
MG;
ES;758.4
SE;586.3
PB;390.5
PB;697.8
MG;637.3
RN;579.3
CE;
ES;574.0
SP;385.3
SE;379.9
AM;355.6
PA;537.1
PE;
RS;556.6
BA;
MG;
PE;565.6
SP;
RS;523.3
RS;600.2
SP;
MG;582.2
RN;481.5
RJ;
MS;
MG;496.2
SP;739.5
AL;
BA;
MG;634.5
SP;569.0
MG;687.3
RR;427.7
PE;500.7
PI;519.9
SP;621.3
MG;
PE;
MG;618.9
PI;380.9
SP;
RJ;643.8
RS;401.6
SE;567.2
AC;642.5
PA;528.5
RS;542.4
RS;461.8
AL;449.0
PA;370.9
DF;491.8
MT;
SP;
PA;745.1
BA;339.9
RN;508.7
BA;
BA;
RJ;
RS;383.2
RS;578.4
MA;568.3
RS;434.5
PE;604.0
BA;377.2
PI;
AM;
MG;598.4
SP;385.2
AL;805.0
CE;569.0
SC;464.6
RJ;602.7
PA;488.4
AM;460.5
PR;532.1
MG;546.5
RJ;
BA;534.7
CE;488.5
AC;423.7
AL;398.0
RJ;560.4
RS;
AP;557.2
GO;608.1
BA;405.1
TO;401.6
RJ;395.6
MT;698.4
PR;569.7
RJ;662.0
MA;416.8
BA;543.1
MA;702.5
CE;
SP;
MG;557.3
SP;
SP;0.0
RJ;470.4
SP;396.4
GO;496.3
RJ;
PI;733.9
AM;
SP;
MG;598.4
BA;
SP;488.8
RJ;411.0
MT;620.5
GO;
SP;
CE;534.8
SC;
BA;343.5
BA;408.8
ES;699.5
SP;698.8
CE;357.8
AM;
RJ;
MT;656.4
MA;361.2
PI;372.8
RN;540.9
BA;611.4
RN;420.3
MG;753.6
AM;447.6
MG;724.4
CE;787.8
PI;803.3
PE;510.5
PA;647.8
PA;415.8
PA;576.9
MA;376.8
SE;355.6
PI;397.0
AP;538.8
MG;
CE;707.5
MG;462.9
PE;414.1
SP;826.4
DF;368.6
ES;590.2
GO;485.6
RN;531.5
BA;570.2
SP;
AM;566.9
RS;
CE;517.2
RS;575.4
MG;401.2
BA;586.8
MG;439.3
BA;709.7
CE;429.2
CE;749.3
SP;466.3
GO;
RS;421.4
RO;453.4
ES;
DF;
PE;363.2
PI;659.9
BA;625.9
GO;448.0
AL;
GO;343.0
CE;390.8
PE;680.8
GO;336.9
MG;708.0
RS;471.4
PA;493.2
BA;632.4
RJ;
ES;440.1
RJ;522.5
RO;784.3
MA;438.5
CE;609.7
PB;391.7
CE;459.5
RO;
RJ;603.0
BA;446.0
SP;630.9
PA;
AM;
PR;
CE;638.6
PA;351.5
BA;549.5
PA;
RS;746.4
PE;395.7
SC;478.7
AL;478.6
SP;
PA;384.4
BA;481.6
SC;
RO;
CE;434.1
SP;
MG;490.4
SP;
MT;365.2
BA;
RN;609.6
RS;587.3
BA;408.7
RS;378.1
SP;394.3
BA;638.5
BA;593.9
CE;614.2
SP;
PA;518.6
PA;332.3
SC;359.7
SP;688.6
CE;
RO;365.9
GO;535.1
RN;474.2
RJ;397.5
MG;762.5
SP;552.6
AL;437.3
SE;
RJ;458.2
PA;
RS;
SP;653.1
AM;
SC;660.4
RR;689.5
MT;
BA;
BA;550.0
RJ;
PB;345.0
PA;
RJ;515.9
SP;712.7
RS;
PA;414.0
RJ;0.0
SP;
MG;411.2
AM;
PE;775.2
PB;
CE;
MS;768.5
DF;
PR;414.5
PB;427.0
RJ;532.2
MA;591.8
MS;
RS;530.4
GO;333.5
PE;
SP;533.6
RJ;575.6
PE;
MA;488.0
RJ;432.6
MA;412.3
SP;666.8
MA;440.2
SP;
AL;809.0
SP;529.9
GO;403.1
CE;
RN;634.8
GO;659.7
MG;
CE;432.1
AL;425.2
RJ;
PB;649.5
PE;
MG;447.5
SP;769.8
RO;627.2
PE;410.3
RN;0.0
PB;400.7
RS;439.3
SC;462.8
RJ;787.5
MA;370.9
MS;557.8
GO;
CE;355.1
MA;442.4
PA;331.7
MG;658.3
PB;
PI;371.7
RJ;440.4
BA;513.0
MA;748.7
BA;
GO;369.6
PB;
CE;763.2
MG;379.1
PA;461.6
BA;429.6
PB;482.0
PR;491.2
DF;718.9
MA;
AP;609.8
MG;543.4
MS;
MG;496.0
PE;381.2
MA;
RS;
SP;383.5
SP;561.4
RJ;603.8
PE;671.7
GO;436.6
PE;535.2
SP;
SP;
MG;634.4
RN;431.2
BA;503.2
PA;520.6
PB;592.6
MA;569.9
PA;617.1
AL;
MA;380.8
CE;
PI;
MA;
PB;429.7
SC;512.0
SP;
CE;429.0
SP;467.3
PE;337.7
SE;423.5
PE;785.9
MG;474.7
PR;580.2
MG;731.5
RS;
PR;370.1
GO;439.8
MG;614.8
MA;
BA;580.6
PB;477.5
MG;340.5
SP;453.9
MG;631.9
MG;
SE;435.0
MG;533.8
BA;
AM;623.7
MA;
SP;511.8
SE;484.9
SP;651.7
RJ;458.7
PA;514.8
SP;732.6
MG;654.3
SP;531.8
BA;554.0
PE;564.9
MG;
MG;483.3
MA;468.3
SP;515.0
MG;
MG;386.8
CE;501.9
MA;459.6
PE;420.8
MG;356.9
BA;447.2
MA;692.1
DF;813.2
SP;676.2
AC;537.4
RJ;
AL;762.9
ES;552.2
BA;530.0
PE;689.5
PB;728.4
AC;481.4
MA;562.1
AL;546.2
PI;404.1
RJ;
SC;538.6
PB;523.7
PE;832.6
SP;
PR;351.0
GO;395.9
BA;
PI;379.3
AL;379.3
MG;562.7
BA;470.8
CE;713.8
GO;453.6
MG;719.9
BA;459.9
MT;524.7
BA;
RJ;605.4
BA;
AP;375.0
SE;
PE;621.8
RO;599.8
AM;
BA;419.2
ES;381.1
RS;404.0
MG;457.6
PB;612.3
PB;0.0
CE;359.0
AM;
RJ;557.3
CE;654.1
PB;
RJ;759.9
MG;569.0
BA;507.8
SP;579.7
RJ;338.9
SP;
AL;504.6
PA;
AM;
MA;449.3
BA;560.2
MT;
SC;610.2
CE;
GO;
PI;371.6
RJ;
RR;
SP;425.6
RJ;355.8
CE;738.3
PA;570.8
CE;633.3
SC;
PA;
SP;
AM;394.4
CE;
BA;
SP;474.6
MG;520.6
AL;548.5
SC;693.8
AM;540.0
BA;523.5
PE;518.8
RJ;551.9
CE;605.1
AL;343.6
TO;499.5
CE;690.5
PA;391.8
ES;659.1
MG;357.4
PE;
RJ;
SP;763.5
MG;
BA;527.2
RN;495.3
PI;602.0
CE;
RS;474.8
ES;
PB;339.0
PA;
GO;376.2
SE;428.3
PA;578.4
MT;607.1
AC;530.1
BA;395.7
RS;532.7
PR;341.7
SP;530.0
RS;554.7
CE;698.6
AM;413.4
ES;804.5
MG;472.6
RJ;
PA;435.5
AP;
RJ;620.9
SP;467.7
CE;
PE;465.9
AM;591.5
RS;608.6
BA;698.7
RN;
ES;465.1
PE;651.5
MG;
ES;
MA;438.3
MG;420.7
MT;453.9
PB;426.9
CE;709.0
MG;
RS;389.9
MA;931.8
SC;483.7
AM;
RJ;487.1
AM;516.2
MG;
SP;534.7
RJ;381.8
SC;573.7
AM;
MG;
RJ;
SE;
SP;627.9
PI;468.9
MA;
PB;689.3
SE;476.8
BA;429.0
PA;420.0
SP;
BA;404.9
SP;
PA;513.9
GO;514.9
RJ;
BA;517.5
AP;353.4
CE;561.3
PA;464.8
PE;402.0
MG;
RN;
GO;716.9
BA;362.6
SP;
PE;
RJ;452.4
MA;
CE;
CE;406.8
RJ;
GO;358.4
RJ;
MG;685.9
BA;
SP;418.7
GO;359.2
AL;433.1
CE;549.0
RN;589.9
CE;0.0
CE;568.1
SP;330.6
MT;449.1
RJ;442.2
BA;
PE;
RS;381.1
MG;566.7
GO;395.5
TO;522.8
MG;419.3
MT;432.5
CE;335.7
SP;
AM;436.1
RS;376.9
CE;662.7
AM;
BA;
RN;
PI;420.9
SE;
PB;
MA;450.8
RJ;
RJ;
BA;
RJ;
RS;385.0
MG;738.0
GO;766.0
RJ;
AM;
RS;544.2
PA;449.2
PE;687.0
RS;501.1
MG;
SP;699.7
MG;
MG;436.5
PI;331.6
SP;
MG;
BA;423.0
RJ;585.6
MG;520.8
SP;665.0
RS;671.3
RS;
MG;528.5
PR;
RS;373.6
GO;436.8
SP;389.0
SP;468.7
BA;514.4
PR;
MA;358.6
MA;328.4
SP;664.5
AC;
MA;724.1
BA;606.8
RS;540.6
RS;695.1
AM;347.9
PR;
MG;
PR;517.5
BA;445.7
BA;549.8
AL;439.0
BA;360.3
SP;549.0
RJ;397.3
RN;425.5
PR;635.6
MG;545.5
RJ;
RJ;
AC;453.9
AL;400.9
SC;
MT;
PE;651.4
SP;508.7
MA;
MG;604.7
GO;
BA;
MG;449.6
SE;364.0
RJ;573.3
MT;433.1
RS;586.6
AM;416.5
BA;
BA;505.8
MG;436.2
PE;419.9
CE;412.7
RJ;563.3
PB;392.2
PE;471.7
RJ;744.5
RJ;501.5
PE;465.2
SP;
SE;754.1
AC;531.2
BA;452.6
AM;365.3
SP;798.2
MT;
PA;
BA;398.9
PR;444.2
PI;
AC;361.7
SP;564.3
GO;526.1
MA;498.1
RJ;536.8
SP;777.6
SP;590.8
SC;
MA;357.3
MG;488.7
PI;604.7
BA;519.0
SP;437.5
MG;474.6
BA;417.4
GO;494.8
BA;535.7
SP;630.6
SP;663.8
RJ;856.0
BA;
MA;862.2
AM;
BA;
RJ;546.8
RN;711.2
MG;687.3
SP;800.1
BA;383.5
ES;
PI;361.4
SP;533.8
BA;633.1
MA;493.0
RS;367.7
CE;
RJ;576.3
RJ;678.4
RJ;
RJ;650.1
SP;
RN;
PE;
AL;
SP;570.6
SP;449.9
SP;604.5
DF;580.0
AL;692.5
PR;725.5
RJ;546.6
AC;650.4
CE;677.0
RJ;
GO;
SP;
SP;
MG;496.6
PA;
BA;
GO;567.9
MA;637.5
MG;622.9
BA;384.5
MG;517.2
GO;361.2
SP;
RS;546.8
PA;641.3
MA;
PA;427.8
SE;482.0
PE;426.4
PI;380.5
RS;703.3
MT;479.3
MA;380.9
RJ;365.5
PE;
PA;488.4
BA;795.6
PB;391.6
MG;818.5
GO;
SP;
CE;
PA;
BA;736.6
PA;381.6
GO;620.1
SE;
PB;390.0
SP;397.8
RN;460.3
CE;506.5
SP;
RR;463.0
SP;588.3
MG;574.4
SP;512.0
MA;
BA;
AL;430.4
RJ;545.4
PB;738.6
MG;
BA;559.6
BA;529.0
RJ;
AM;
SP;558.9
RS;505.3
RS;519.9
PA;624.5
GO;552.6
RR;510.1
TO;357.1
MG;
PB;610.4
DF;576.7
RN;832.7
PR;
PA;354.5
RS;538.6
TO;426.4
DF;664.4
SE;471.9
AL;453.0
CE;485.5
GO;497.6
BA;509.9
PR;
ES;427.8
BA;
BA;427.2
RN;0.0
PB;482.9
DF;440.9
MG;686.8
SP;726.9
DF;678.1
CE;388.7
ES;753.1
ES;605.2
MG;804.9
GO;349.3
SP;573.6
PI;640.1
MA;626.7
MT;417.8
SP;489.5
MS;410.2
PE;515.4
PI;440.3
MG;530.6
MG;553.2
MA;
CE;
BA;538.4
RJ;619.1
PA;668.7
RJ;418.6
RS;
SE;550.2
MG;803.7
RJ;449.7
MG;392.5
PI;635.4
RJ;600.6
SP;571.8
PE;
PB;421.3
AL;383.5
MT;
AL;
SP;587.0
PE;
SP;555.9
PE;
GO;513.8
SP;371.4
DF;555.3
MT;354.3
AM;
SC;608.4
PA;572.8
RJ;
GO;524.7
BA;
SP;718.0
SP;
SP;697.5
PB;334.3
SC;605.4
RJ;474.5
BA;486.7
SP;530.5
AM;657.0
AM;
SP;
RJ;474.4
PA;351.5
MG;435.0
AM;388.5
GO;851.9
BA;413.1
BA;509.1
MS;442.7
RJ;612.8
RJ;
AP;516.2
SE;451.7
MG;406.3
MG;498.7
PR;622.7
MG;390.0
SP;631.9
SP;676.5
AP;
MG;419.1
AL;
PI;447.5
BA;654.2
SP;541.9
SC;575.8
PI;505.7
RJ;516.9
GO;
GO;656.6
PB;385.2
CE;458.0
AM;386.4
PR;401.6
PE;
AM;636.3
RJ;333.4
PA;377.3
SP;672.6
AL;716.7
RJ;549.3
SE;381.4
PE;477.2
RJ;724.5
PA;440.7
RS;407.2
RO;588.3
DF;427.1
MA;
PA;588.0
SC;
ES;
MS;636.4
PB;459.9
RO;
MG;484.2
PB;429.7
RN;
AL;602.7
PA;554.1
BA;504.6
PE;473.1
SP;
GO;532.7
BA;351.4
PE;486.5
SP;
CE;589.6
SE;428.8
PI;
RJ;0.0
SC;416.4
RJ;
PB;336.1
SP;384.7
MG;344.8
PA;368.8
RJ;473.9
TO;376.5
BA;428.4
AP;451.6
MG;
RJ;441.2
CE;331.4
BA;364.6
PR;
BA;
MG;676.1
SP;428.7
MA;431.1
MG;
BA;574.2
CE;
ES;349.6
SP;803.1
SP;
RN;
GO;412.9
BA;479.9
PI;447.8
SE;484.8
AL;592.0
RO;395.8
CE;552.8
SP;622.6
RN;
MT;525.5
MA;
PB;464.7
GO;541.6
BA;
ES;515.2
PB;567.1
RJ;492.8
PE;671.4
PI;
SP;377.7
PA;552.1
RJ;485.2
MG;505.1
SP;455.6
PE;464.6
BA;347.9
SE;333.7
PB;627.2
MA;367.0
SC;
MS;
RJ;609.8
MG;
MG;752.7
CE;382.6
PI;443.6
BA;589.8
RJ;485.2
RS;684.6
RJ;467.8
BA;418.0
RJ;
SP;481.5
MG;669.1
PE;359.6
MG;
RS;707.5
SP;558.4
PE;413.6
SE;592.1
SP;
SP;788.3
PE;541.7
MA;
BA;773.3
BA;532.5
MA;
RS;
SE;483.0
SC;561.9
BA;
CE;669.5
SP;
PB;595.1
CE;563.1
CE;
SP;382.1
PA;
RJ;584.8
BA;489.3
ES;597.9
PE;
RS;
DF;
MG;425.7
MT;735.0
RN;427.9
MA;477.8
PI;422.6
PB;446.3
BA;
BA;
MG;741.1
AM;
PA;381.0
MG;715.4
PB;
MT;
DF;478.1
RJ;499.6
SP;626.2
GO;
RS;415.4
PA;557.1
MG;455.5
TO;
RS;482.5
MG;511.7
DF;419.1
RN;701.6
PA;486.2
DF;428.1
MA;419.9
PE;706.2
SP;632.8
GO;508.9
AM;
AM;
DF;747.0
AM;484.3
TO;
PA;510.2
MG;664.6
CE;449.6
PE;442.3
AL;434.5
MG;522.1
RS;
RJ;
MG;554.1
BA;586.0
MT;395.0
SP;543.2
RJ;497.6
RR;
MG;511.6
CE;
AL;366.4
PA;354.4
SP;776.9
AM;579.9
SP;
PA;486.0
RS;723.8
PI;
PB;463.1
PA;619.5
MA;464.0
MG;430.6
MA;530.0
RN;
MG;601.5
BA;455.0
BA;761.9
GO;507.0
PB;392.7
MG;435.2
GO;525.8
AM;
RJ;497.6
MG;578.4
BA;
PE;620.3
ES;
MG;474.8
GO;534.2
PR;695.8
PE;565.2
SP;661.4
RJ;
AM;356.9
MG;531.2
AL;452.0
PR;509.3
RJ;622.1
PI;
BA;582.2
PE;
PA;514.7
AM;407.3
MG;
SP;462.6
RJ;425.2
RJ;
MG;454.8
CE;677.0
BA;
SC;655.1
RJ;
SP;594.9
PA;375.2
RN;611.9
PA;376.3
SE;404.4
BA;595.3
SP;439.3
RJ;439.9
SP;413.1
BA;506.3
SP;693.1
PR;477.5
SE;724.8
BA;342.3
PB;
BA;
SP;
RN;628.6
PA;
AM;362.6
MG;437.2
AM;394.3
SP;689.6
PR;498.3
MG;500.8
AM;483.6
MG;507.0
PA;
PI;408.5
DF;
BA;651.8
DF;
GO;334.2
RJ;659.2
MG;467.4
RJ;0.0
SP;
RO;424.0
RS;
RJ;732.8
RS;694.5
MG;602.5
PR;535.1
CE;767.6
CE;655.7
PI;513.5
CE;393.8
PI;0.0
SP;401.5
SP;613.9
PR;479.9
SP;
PI;429.9
PA;
MT;585.4
MG;693.5
BA;597.2
BA;546.3
CE;
SP;653.1
CE;456.7
MG;549.2
RJ;678.0
PE;605.8
MG;
PR;495.3
SC;751.5
SP;567.1
AL;492.2
AM;346.1
CE;518.8
PA;736.0
MG;547.8
PE;512.0
SP;756.5
PE;
SC;570.5
BA;468.4
BA;534.4
MG;407.7
SP;636.6
MT;484.8
CE;333.7
BA;470.1
AL;576.3
AP;520.7
BA;519.8
SP;629.6
SP;396.4
SP;620.8
SP;657.4
RJ;461.7
AP;
SE;480.4
CE;
RS;
MG;430.3
PA;568.1
RJ;576.9
BA;
PA;592.8
GO;420.4
GO;587.1
RJ;437.2
AL;514.2
MS;587.5
BA;448.5
AM;675.9
RJ;709.0
SP;
PB;467.1
AL;
MA;602.4
AM;362.7
BA;
PB;397.7
MA;358.0
ES;626.2
RS;
BA;380.6
PR;657.5
BA;610.2
PB;476.0
GO;612.5
SP;640.0
RJ;
RS;545.8
SP;492.3
RJ;524.8
MG;563.6
SP;428.4
RJ;594.6
BA;393.4
RN;
CE;
PI;490.1
PE;
SP;458.2
MG;724.1
SP;503.4
MG;0.0
RJ;
PA;
GO;480.0
PA;
BA;443.5
DF;
PE;350.2
SP;505.8
PA;453.8
RS;
RO;439.1
SC;
PI;496.8
RJ;802.4
PA;336.4
MA;434.0
SP;
RS;494.4
RJ;
SE;472.0
PB;505.4
MG;
BA;500.5
MS;368.7
SP;455.2
RN;345.6
PE;
MA;639.1
BA;582.3
SP;412.4
PE;408.3
RO;369.7
MG;429.3
CE;
DF;
PR;770.2
MA;585.7
RS;682.4
RJ;457.4
MG;549.5
PE;
SP;761.9
SP;415.9
RS;
MG;
RJ;715.0
ES;
PE;710.7
SP;
AM;412.8
BA;341.0
SP;671.8
MG;778.8
MG;
SP;438.0
AL;351.2
MG;761.4
SP;663.9
PE;503.5
RS;
DF;
SC;508.4
RN;352.6
MG;481.7
SP;707.9
PI;398.5
MG;462.0
CE;545.1
SP;478.1
MT;434.4
PI;401.8
ES;478.9
MG;560.2
CE;493.4
RS;432.7
BA;
PA;432.8
SP;
AL;
SP;661.7
PE;
PI;
DF;836.7
BA;
PA;352.7
PA;476.0
RJ;670.6
BA;385.4
SP;567.7
SE;
PB;445.6
RN;536.7
MG;585.0
PA;657.1
MG;
PA;395.3
SE;632.3
PB;
MG;371.2
PB;
RS;502.5
BA;435.1
RS;
SP;
RS;
RJ;552.2
BA;
ES;614.2
GO;
PE;500.6
RJ;540.2
RJ;
MS;
CE;
RR;355.1
AM;555.0
MT;556.0
GO;389.5
SP;
BA;
BA;562.2
BA;394.9
SP;548.4
RJ;465.3
SP;421.3
SP;416.9
PR;612.2
PE;337.2
MG;582.2
BA;670.9
RS;439.2
BA;
SP;641.4
BA;435.5
RN;
RN;594.9
PB;762.1
BA;555.7
GO;629.8
TO;569.8
PE;649.5
MT;
PA;525.4
GO;474.1
SP;865.1
PI;586.7
AL;558.8
RJ;
PA;
MG;677.7
PI;390.3
SP;489.9
BA;
RJ;651.2
BA;388.9
MA;353.0
DF;455.4
RJ;365.7
SP;736.7
GO;
MA;368.1
SP;
RJ;609.0
AM;455.5
ES;692.4
MG;548.6
BA;443.3
MT;599.0
RN;378.5
PB;607.5
AM;678.0
PA;
ES;539.1
PR;888.3
PB;
RN;481.9
BA;483.4
PE;
MS;695.3
MG;698.7
PA;397.9
CE;421.5
MG;791.6
RJ;484.0
SP;693.8
